"","valve","Timestamp","p1","p2","p1_abs","p2_abs","Headloss","Velocity","Flow","kv","Zv","sigma_0","sigma_1","sigma_2","level","scenarios_id"
"22031","RIKO_02",1M 0S,16.55,7.09,23.8204375797459,14.3604375797459,9.46,3.32,2610,9660.45184293805,16.8389098562926,2.33776582913749,1.33776582913749,1.26277437282574,4.78,"0525"
"22032","RIKO_02",2M 0S,16.33,7.09,23.6004375797459,14.3604375797459,9.24,3.32,2610,9774.78069638075,16.4473073014951,2.36961739649791,1.36961739649791,1.29111718022783,4.56,"0525"
"22033","RIKO_02",3M 0S,16.11,7.09,23.3804375797459,14.3604375797459,9.02,3.32,2610,9893.26721270111,16.0557047466976,2.40302269885152,1.40302269885152,1.3207615012236,4.34,"0525"
"22034","RIKO_02",4M 0S,15.89,7.09,23.1604375797459,14.3604375797459,8.8,3.32,2610,10016.1696543866,15.6641021919001,2.43809826632281,1.43809826632281,1.35179909162008,4.11,"0525"
"22035","RIKO_02",5M 0S,15.66,7.09,22.9304375797459,14.3604375797459,8.58,3.32,2610,10143.7693163861,15.2724996371026,2.4738070796784,1.4749725808439,1.38433053974772,3.89,"0525"
"22036","RIKO_02",6M 0S,15.44,7.09,22.7104375797459,14.3604375797459,8.36,3.32,2610,10276.3732362129,14.8808970823051,2.51259147651204,1.51378764876085,1.41846635545384,3.67,"0525"
"22037","RIKO_02",7M 0S,15.22,7.09,22.4904375797459,14.3604375797459,8.14,3.32,2610,10414.3173042694,14.4892945275076,2.55347232722859,1.55470082845709,1.4543282242887,3.45,"0525"
"22038","RIKO_02",8M 0S,15,7.09,22.2704375797459,14.3604375797459,7.91,3.32,2610,10564.6415497446,14.079891856583,2.5999070472365,1.5999070472365,1.4938116546135,3.23,"0525"
"22039","RIKO_02",9M 0S,14.78,7.09,22.0504375797459,14.3604375797459,7.69,3.32,2610,10714.6956191328,13.6882893017855,2.64567812010932,1.64567812010932,1.53363797123308,3.01,"0525"
"22040","RIKO_02",10M 0S,14.56,7.09,21.8304375797459,14.3604375797459,7.47,3.32,2610,10871.3307062798,13.296686746988,2.69414521333878,1.69414521333878,1.57564606431772,2.78,"0525"
"22041","RIKO_02",11M 0S,14.34,7.09,21.6104375797459,14.3604375797459,7.25,3.32,2610,11035.0423651203,12.9050841921905,2.74555375774354,1.74555375774354,1.62002026699892,2.56,"0525"
"22042","RIKO_02",12M 0S,14.11,7.09,21.3804375797459,14.3604375797459,7.03,3.32,2610,11206.3800157911,12.5134816373929,2.79875743152784,1.80017990663452,1.66696627931488,2.34,"0525"
"22043","RIKO_02",13M 0S,13.89,7.09,21.1604375797459,14.3604375797459,6.81,3.32,2610,11385.9547143711,12.1218790825954,2.85686706955076,1.85833549833197,1.71671435652486,2.12,"0525"
"22044","RIKO_02",14M 0S,13.67,7.09,20.9404375797459,14.3604375797459,6.58,3.32,2610,11583.2401722289,11.7124764116708,2.92329251423111,1.92329251423111,1.77200078695872,1.9,"0525"
"22045","RIKO_02",15M 0S,13.45,7.09,20.7204375797459,14.3604375797459,6.36,3.32,2610,11781.8760718989,11.3208738568733,2.98982150057244,1.98982150057244,1.82832147032398,1.68,"0525"
"22046","RIKO_02",16M 0S,13.23,7.09,20.5004375797459,14.3604375797459,6.14,3.32,2610,11991.0944153098,10.9292713020758,3.06111803642357,2.06111803642357,1.8883398352886,1.46,"0525"
"22047","RIKO_02",17M 0S,13.01,7.09,20.2804375797459,14.3604375797459,5.92,3.32,2610,12211.8695029368,10.5376687472783,3.1377136391285,2.1377136391285,1.95243239332806,1.23,"0525"
"22048","RIKO_02",18M 0S,12.78,7.09,20.0504375797459,14.3604375797459,5.7,3.32,2610,12445.3060269832,10.1460661924808,3.21846749888433,2.22022188484924,2.02102856888392,1.01,"0525"
"22049","RIKO_02",19M 0S,12.56,7.09,19.8304375797459,14.3604375797459,5.48,3.32,2610,12692.6624012504,9.75446363768327,3.30753006270815,2.3093548802264,2.09462033296972,0.79,"0525"
"22050","RIKO_02",20M 0S,12.34,7.09,19.6104375797459,14.3604375797459,5.26,3.32,2610,12955.3794044523,9.36286108288576,3.40404272692789,2.4059438676123,2.17377402104495,0.57,"0525"
"22051","RIKO_01",0S,17.6,6.5,24.8704375797459,13.7704375797459,11.1,3.32,2610,8918.28852809048,19.7581289011468,2.08696078771538,1.08696078771538,1.03459764877874,5,"0526"
"22052","RIKO_01",1M 0S,17.38,6.5,24.6504375797459,13.7704375797459,10.88,3.32,2610,9008.00379401236,19.3665263463493,2.10893977423168,1.10893977423168,1.05449063767431,4.78,"0526"
"22053","RIKO_01",2M 0S,17.16,6.5,24.4304375797459,13.7704375797459,10.66,3.32,2610,9100.48222543507,18.9749237915518,2.1318259609419,1.1318259609419,1.07516361906,4.56,"0526"
"22054","RIKO_01",3M 0S,16.93,6.5,24.2004375797459,13.7704375797459,10.44,3.32,2610,9195.86863760026,18.5833212367542,2.15471884517631,1.15567669958244,1.09666338485351,4.34,"0526"
"22055","RIKO_01",4M 0S,16.71,6.5,23.9804375797459,13.7704375797459,10.22,3.32,2610,9294.31869898369,18.1917186819567,2.17957580661846,1.18055428019968,1.11904054608531,4.11,"0526"
"22056","RIKO_01",5M 0S,16.49,6.5,23.7604375797459,13.7704375797459,10,3.32,2610,9396,17.8001161271592,2.20552647436407,1.20652647436407,1.14234993065533,3.89,"0526"
"22057","RIKO_01",6M 0S,16.27,6.5,23.5404375797459,13.7704375797459,9.77,3.32,2610,9505.95439102986,17.3907134562346,2.234929861171,1.234929861171,1.16778021718847,3.67,"0526"
"22058","RIKO_01",7M 0S,16.05,6.5,23.3204375797459,13.7704375797459,9.55,3.32,2610,9614.82363373626,16.9991109014371,2.26337850718751,1.26337850718751,1.19318734529591,3.45,"0526"
"22059","RIKO_01",8M 0S,15.83,6.5,23.1004375797459,13.7704375797459,9.33,3.32,2610,9727.52120585144,16.6075083466396,2.29316878281251,1.29316878281251,1.21972461584954,3.23,"0526"
"22060","RIKO_01",9M 0S,15.6,6.5,22.8704375797459,13.7704375797459,9.11,3.32,2610,9844.2768676628,16.2159057918421,2.32330019139854,1.32439788623937,1.2474691493926,3.01,"0526"
"22061","RIKO_01",10M 0S,15.38,6.5,22.6504375797459,13.7704375797459,8.89,3.32,2610,9965.34015974556,15.8243032370446,2.35604777768737,1.35717263707994,1.27650524670079,2.78,"0526"
"22062","RIKO_01",11M 0S,15.16,6.5,22.4304375797459,13.7704375797459,8.67,3.32,2610,10090.9826476834,15.4327006822471,2.39045729453757,1.39161069707505,1.30692524433152,2.56,"0526"
"22063","RIKO_01",12M 0S,14.94,6.5,22.2104375797459,13.7704375797459,8.44,3.32,2610,10227.5540848847,15.0232980113224,2.42953373739819,1.42953373739819,1.3403177884476,2.34,"0526"
"22064","RIKO_01",13M 0S,14.72,6.5,21.9904375797459,13.7704375797459,8.22,3.32,2610,10363.5154534909,14.6316954565249,2.46779376443317,1.46779376443317,1.37389519990987,2.12,"0526"
"22065","RIKO_01",14M 0S,14.5,6.5,21.7704375797459,13.7704375797459,8,3.32,2610,10505.047358294,14.2400929017274,2.50815809295509,1.50815809295509,1.40919819141904,1.9,"0526"
"22066","RIKO_01",15M 0S,14.28,6.5,21.5504375797459,13.7704375797459,7.78,3.32,2610,10652.5408823134,13.8484903469299,2.55080523697181,1.55080523697181,1.44636329029994,1.68,"0526"
"22067","RIKO_01",16M 0S,14.05,6.5,21.3204375797459,13.7704375797459,7.56,3.32,2610,10806.4266593013,13.4568877921324,2.59461173857681,1.59593448989956,1.48554181667372,1.46,"0526"
"22068","RIKO_01",17M 0S,13.83,6.5,21.1004375797459,13.7704375797459,7.34,3.32,2610,10967.1801695757,13.0652852373349,2.64240664082298,1.64376903864315,1.52690194274665,1.23,"0526"
"22069","RIKO_01",18M 0S,13.61,6.5,20.8804375797459,13.7704375797459,7.12,3.32,2610,11135.3279291581,12.6736826825374,2.69315516062369,1.69455965500571,1.57063110595654,1.01,"0526"
"22070","RIKO_01",19M 0S,13.39,6.5,20.6604375797459,13.7704375797459,6.89,3.32,2610,11319.6603825211,12.2642800116127,2.75112695843842,1.75112695843842,1.61910871418352,0.79,"0526"
"22071","RIKO_01",20M 0S,13.17,6.5,20.4404375797459,13.7704375797459,6.67,3.32,2610,11504.8269642903,11.8726774568152,2.80888526891165,1.80888526891165,1.66836397681993,0.57,"0526"
"22072","RIKO_02",0S,16.77,6.17,24.0404375797459,13.4404375797459,10.6,3.32,2610,9126.20196270885,18.8681230947888,2.10710044751327,1.10710044751327,1.05137799994078,5,"0526"
"22073","RIKO_02",1M 0S,16.55,6.17,23.8204375797459,13.4404375797459,10.38,3.32,2610,9222.40799620982,18.4765205399913,2.13056500420431,1.13056500420431,1.07251741804111,4.78,"0526"
"22074","RIKO_02",2M 0S,16.33,6.17,23.6004375797459,13.4404375797459,10.16,3.32,2610,9321.72215510674,18.0849179851938,2.15504574248432,1.15504574248432,1.09452435363788,4.56,"0526"
"22075","RIKO_02",3M 0S,16.11,6.17,23.3804375797459,13.4404375797459,9.94,3.32,2610,9424.31548357779,17.6933154303963,2.18061013517512,1.18061013517512,1.11745332708663,4.34,"0526"
"22076","RIKO_02",4M 0S,15.89,6.17,23.1604375797459,13.4404375797459,9.71,3.32,2610,9535.27874158441,17.2839127594716,2.2096050199424,1.20857515382499,1.1424746878184,4.11,"0526"
"22077","RIKO_02",5M 0S,15.66,6.17,22.9304375797459,13.4404375797459,9.49,3.32,2610,9645.17033823302,16.8923102046741,2.23659270217499,1.23659270217499,1.1674796201845,3.89,"0526"
"22078","RIKO_02",6M 0S,15.44,6.17,22.7104375797459,13.4404375797459,9.27,3.32,2610,9758.95108162718,16.5007076498766,2.26594010179511,1.26594010179511,1.19360359248807,3.67,"0526"
"22079","RIKO_02",7M 0S,15.22,6.17,22.4904375797459,13.4404375797459,9.05,3.32,2610,9876.85592042975,16.1091050950791,2.29671433631389,1.29671433631389,1.22092344432347,3.45,"0526"
"22080","RIKO_02",8M 0S,15,6.17,22.2704375797459,13.4404375797459,8.83,3.32,2610,9999.14016688486,15.7175025402816,2.32902205477244,1.32902205477245,1.24952321506418,3.23,"0526"
"22081","RIKO_02",9M 0S,14.78,6.17,22.0504375797459,13.4404375797459,8.61,3.32,2610,10126.0818237384,15.3258999854841,2.36298080646233,1.36298080646233,1.2794950073533,3.01,"0526"
"22082","RIKO_02",10M 0S,14.56,6.17,21.8304375797459,13.4404375797459,8.39,3.32,2610,10257.9842446171,14.9342974306866,2.39872047004061,1.39872047004061,1.31093997792133,2.78,"0526"
"22083","RIKO_02",11M 0S,14.34,6.17,21.6104375797459,13.4404375797459,8.16,3.32,2610,10401.5468306684,14.5248947597619,2.43937067936773,1.43814518917165,1.3455104105515,2.56,"0526"
"22084","RIKO_02",12M 0S,14.11,6.17,21.3804375797459,13.4404375797459,7.94,3.32,2610,10544.6642708236,14.1332922049644,2.47799304076079,1.47799304076079,1.38032803695706,2.34,"0526"
"22085","RIKO_02",13M 0S,13.89,6.17,21.1604375797459,13.4404375797459,7.72,3.32,2610,10693.8566452046,13.7416896501669,2.52011201342496,1.52011201342496,1.41699547458182,2.12,"0526"
"22086","RIKO_02",14M 0S,13.67,6.17,20.9404375797459,13.4404375797459,7.5,3.32,2610,10849.5662586114,13.3500870953694,2.56470196581876,1.56470196581876,1.45566416309186,1.9,"0526"
"22087","RIKO_02",15M 0S,13.45,6.17,20.7204375797459,13.4404375797459,7.28,3.32,2610,11012.2818547453,12.9584845405719,2.61198691533526,1.61198691533526,1.49650253659416,1.68,"0526"
"22088","RIKO_02",16M 0S,13.23,6.17,20.5004375797459,13.4404375797459,7.06,3.32,2610,11182.5450791666,12.5668819857744,2.6622188022154,1.6622188022154,1.53969847632487,1.46,"0526"
"22089","RIKO_02",17M 0S,13.01,6.17,20.2804375797459,13.4404375797459,6.83,3.32,2610,11369.2719878806,12.1574793148498,2.71965808838078,1.71819395953744,1.5876070957148,1.23,"0526"
"22090","RIKO_02",18M 0S,12.78,6.17,20.0504375797459,13.4404375797459,6.61,3.32,2610,11556.92456041,11.7658767600523,2.77538044533142,1.77538044533142,1.63630809811223,1.01,"0526"
"22091","RIKO_02",19M 0S,12.56,6.17,19.8304375797459,13.4404375797459,6.39,3.32,2610,11754.186548139,11.3742742052548,2.83650465471685,1.83650465471685,1.6880915337326,0.79,"0526"
"22092","RIKO_02",20M 0S,12.34,6.17,19.6104375797459,13.4404375797459,6.17,3.32,2610,11961.9071239556,10.9826716504573,2.90198780285911,1.90198780285911,1.74325961115517,0.57,"0526"
"22093","RIKO_01",0S,17.6,6.48,24.8704375797459,13.7504375797459,11.12,3.32,2610,8910.26487506881,19.7937291334011,2.08320726111877,1.08320726111877,1.03111428375191,5,"0527"
"22094","RIKO_01",1M 0S,17.38,6.48,24.6504375797459,13.7504375797459,10.9,3.32,2610,8999.73577593794,19.4021265786036,2.10507015996704,1.10507015996704,1.05090570040889,4.78,"0527"
"22095","RIKO_01",2M 0S,17.16,6.48,24.4304375797459,13.7504375797459,10.68,3.32,2610,9091.95718166658,19.0105240238061,2.12783377749445,1.12783377749445,1.07147174638758,4.56,"0527"
"22096","RIKO_01",3M 0S,16.93,6.48,24.2004375797459,13.7504375797459,10.45,3.32,2610,9191.46764733259,18.6011213528814,2.15265691326705,1.15265691326705,1.09385125146252,4.34,"0527"
"22097","RIKO_01",4M 0S,16.71,6.48,23.9804375797459,13.7504375797459,10.23,3.32,2610,9289.77491054348,18.2095187980839,2.17744523398247,1.17744523398247,1.11615034958902,4.11,"0527"
"22098","RIKO_01",5M 0S,16.49,6.48,23.7604375797459,13.7504375797459,10.01,3.32,2610,9391.30552056632,17.8179162432864,2.20332315121286,1.20332315121286,1.13937754025063,3.89,"0527"
"22099","RIKO_01",6M 0S,16.27,6.48,23.5404375797459,13.7504375797459,9.79,3.32,2610,9496.23956540454,17.4263136884889,2.23036412090303,1.23036412090303,1.16359199590271,3.67,"0527"
"22100","RIKO_01",7M 0S,16.05,6.48,23.3204375797459,13.7504375797459,9.57,3.32,2610,9604.77154145982,17.0347111336914,2.25864835356747,1.25864835356747,1.18885802844182,3.45,"0527"
"22101","RIKO_01",8M 0S,15.83,6.48,23.1004375797459,13.7504375797459,9.35,3.32,2610,9717.1118703864,16.6431085788939,2.28826360894553,1.28826360894553,1.21524565957539,3.23,"0527"
"22102","RIKO_01",9M 0S,15.6,6.48,22.8704375797459,13.7504375797459,9.12,3.32,2610,9838.87830577193,16.2337059079692,2.3207527131185,1.3207527131185,1.24411494755771,3.01,"0527"
"22103","RIKO_01",10M 0S,15.38,6.48,22.6504375797459,13.7504375797459,8.9,3.32,2610,9959.74008053976,15.8421033531717,2.35340053299334,1.35340053299334,1.2730423672338,2.78,"0527"
"22104","RIKO_01",11M 0S,15.16,6.48,22.4304375797459,13.7504375797459,8.68,3.32,2610,10085.1681945082,15.4505007983742,2.38770331147934,1.38770331147934,1.30334701567487,2.56,"0527"
"22105","RIKO_01",12M 0S,14.94,6.48,22.2104375797459,13.7504375797459,8.46,3.32,2610,10215.4576240169,15.0588982435767,2.42379015882278,1.42379015882278,1.33512964567753,2.34,"0527"
"22106","RIKO_01",13M 0S,14.72,6.48,21.9904375797459,13.7504375797459,8.24,3.32,2610,10350.9307306296,14.6672956887792,2.4618039737428,1.4618039737428,1.36850108326441,2.12,"0527"
"22107","RIKO_01",14M 0S,14.5,6.48,21.7704375797459,13.7504375797459,8.02,3.32,2610,10491.9406191187,14.2756931339817,2.50190333461854,1.50190333461854,1.40358351885336,1.9,"0527"
"22108","RIKO_01",15M 0S,14.28,6.48,21.5504375797459,13.7504375797459,7.8,3.32,2610,10638.8750128226,13.8840905791842,2.54426471072317,1.54426471072317,1.44051200225182,1.68,"0527"
"22109","RIKO_01",16M 0S,14.05,6.48,21.3204375797459,13.7504375797459,7.57,3.32,2610,10799.2866343002,13.4746879082595,2.59118424618767,1.59118424618767,1.48125550324879,1.46,"0527"
"22110","RIKO_01",17M 0S,13.83,6.48,21.1004375797459,13.7504375797459,7.35,3.32,2610,10959.7169634242,13.083085353462,2.63881152974703,1.63881152974703,1.52244416502435,1.23,"0527"
"22111","RIKO_01",18M 0S,13.61,6.48,20.8804375797459,13.7504375797459,7.13,3.32,2610,11127.516403869,12.6914827986645,2.68937794440963,1.68937794440963,1.56598897557023,1.01,"0527"
"22112","RIKO_01",19M 0S,13.39,6.48,20.6604375797459,13.7504375797459,6.91,3.32,2610,11303.2669483108,12.299880243867,2.74316421760357,1.74316421760357,1.61209805868779,0.79,"0527"
"22113","RIKO_01",20M 0S,13.17,6.48,20.4404375797459,13.7504375797459,6.69,3.32,2610,11487.6170414703,11.9082776890695,2.80048800353374,1.80048800353374,1.66100479385206,0.57,"0527"
"22114","RIKO_02",0S,16.77,6.15,24.0404375797459,13.4204375797459,10.62,3.32,2610,9117.60450252186,18.9037233270431,2.10313227341249,1.10313227341249,1.04770886065265,5,"0527"
"22115","RIKO_02",1M 0S,16.55,6.15,23.8204375797459,13.4204375797459,10.4,3.32,2610,9213.53602879188,18.5121207722456,2.1264677638116,1.12646776381161,1.06873607093412,4.78,"0527"
"22116","RIKO_02",2M 0S,16.33,6.15,23.6004375797459,13.4204375797459,10.17,3.32,2610,9317.13807705471,18.1027181013209,2.15292672012199,1.15194343595287,1.09164084289554,4.56,"0527"
"22117","RIKO_02",3M 0S,16.11,6.15,23.3804375797459,13.4204375797459,9.95,3.32,2610,9419.57845614427,17.7111155465234,2.17841856720007,1.17741354207444,1.11448765509849,4.34,"0527"
"22118","RIKO_02",4M 0S,15.89,6.15,23.1604375797459,13.4204375797459,9.73,3.32,2610,9525.47382511817,17.3195129917259,2.20506318023029,1.2040354310011,1.1383112258028,4.11,"0527"
"22119","RIKO_02",5M 0S,15.66,6.15,22.9304375797459,13.4204375797459,9.51,3.32,2610,9635.02286531495,16.9279104369284,2.23188903718619,1.23188903718619,1.16317556154049,3.89,"0527"
"22120","RIKO_02",6M 0S,15.44,6.15,22.7104375797459,13.4204375797459,9.29,3.32,2610,9748.44063045528,16.5363078821309,2.26106186691504,1.26106186691504,1.18915038615231,3.67,"0527"
"22121","RIKO_02",7M 0S,15.22,6.15,22.4904375797459,13.4204375797459,9.07,3.32,2610,9865.96032315789,16.1447053273334,2.29164991660868,1.29164991660868,1.21631179373354,3.45,"0527"
"22122","RIKO_02",8M 0S,15,6.15,22.2704375797459,13.4204375797459,8.84,3.32,2610,9993.48294427253,15.7353026564088,2.32638741443899,1.32525619271954,1.24606693514062,3.23,"0527"
"22123","RIKO_02",9M 0S,14.78,6.15,22.0504375797459,13.4204375797459,8.62,3.32,2610,10120.2065219245,15.3437001016113,2.36023952942467,1.35907943661725,1.27592327074492,3.01,"0527"
"22124","RIKO_02",10M 0S,14.56,6.15,21.8304375797459,13.4204375797459,8.4,3.32,2610,10251.8764832869,14.9520975468138,2.39586485043342,1.39467437424294,1.30724547217222,2.78,"0527"
"22125","RIKO_02",11M 0S,14.34,6.15,21.6104375797459,13.4204375797459,8.18,3.32,2610,10388.82322122,14.5604949920163,2.43340644787784,1.4321839539903,1.34014421137767,2.56,"0527"
"22126","RIKO_02",12M 0S,14.11,6.15,21.3804375797459,13.4204375797459,7.96,3.32,2610,10531.4088736656,14.1688924372188,2.47176692759305,1.47176692759305,1.37474158881605,2.34,"0527"
"22127","RIKO_02",13M 0S,13.89,6.15,21.1604375797459,13.4204375797459,7.74,3.32,2610,10680.0313561076,13.7772898824213,2.51360009607761,1.51360009607761,1.41117264773485,2.12,"0527"
"22128","RIKO_02",14M 0S,13.67,6.15,20.9404375797459,13.4204375797459,7.52,3.32,2610,10835.1290382993,13.3856873276237,2.55788094995222,1.55788094995222,1.44958713579704,1.9,"0527"
"22129","RIKO_02",15M 0S,13.45,6.15,20.7204375797459,13.4204375797459,7.29,3.32,2610,11004.726257386,12.9762846566991,2.60840394288624,1.60703220077376,1.49204941098037,1.68,"0527"
"22130","RIKO_02",16M 0S,13.23,6.15,20.5004375797459,13.4204375797459,7.07,3.32,2610,11174.6338329841,12.5846821019016,2.65845328764366,1.65703886048666,1.53506038148679,1.46,"0527"
"22131","RIKO_02",17M 0S,13.01,6.15,20.2804375797459,13.4204375797459,6.85,3.32,2610,11352.6623778607,12.1930795471041,2.71171748082346,1.71025762680886,1.58062469154893,1.23,"0527"
"22132","RIKO_02",18M 0S,12.78,6.15,20.0504375797459,13.4204375797459,6.63,3.32,2610,11539.4801360354,11.8014769923066,2.76700825695938,1.76700825695938,1.62897666435321,1.01,"0527"
"22133","RIKO_02",19M 0S,12.56,6.15,19.8304375797459,13.4204375797459,6.41,3.32,2610,11735.8349576366,11.4098744375091,2.8276544061842,1.8276544061842,1.6803802000359,0.79,"0527"
"22134","RIKO_02",20M 0S,12.34,6.15,19.6104375797459,13.4204375797459,6.19,3.32,2610,11942.5669219383,11.0182718827116,2.89261142869801,1.89261142869801,1.73513359434975,0.57,"0527"
"22135","RIKO_01",0S,17.6,6.67,24.8704375797459,13.9404375797459,10.93,3.32,2610,8987.37632523224,19.4555269269851,2.11942037910711,1.11942037910711,1.06469578642842,5,"0528"
"22136","RIKO_01",1M 0S,17.38,6.67,24.6504375797459,13.9404375797459,10.71,3.32,2610,9079.21441831734,19.0639243721876,2.1424150087433,1.1424150087433,1.08547624703589,4.78,"0528"
"22137","RIKO_01",2M 0S,17.16,6.67,24.4304375797459,13.9404375797459,10.49,3.32,2610,9173.92666255373,18.67232181739,2.16637414143381,1.16637414143381,1.10708403057345,4.56,"0528"
"22138","RIKO_01",3M 0S,16.93,6.67,24.2004375797459,13.9404375797459,10.27,3.32,2610,9271.6661703016,18.2807192625925,2.19038605098741,1.19135976082188,1.12956954726209,4.34,"0528"
"22139","RIKO_01",4M 0S,16.71,6.67,23.9804375797459,13.9404375797459,10.05,3.32,2610,9372.59772206732,17.889116707795,2.21644425309858,1.2174392779742,1.15298738767105,4.11,"0528"
"22140","RIKO_01",5M 0S,16.49,6.67,23.7604375797459,13.9404375797459,9.82,3.32,2610,9481.72301235887,17.4797140368704,2.24595363988194,1.24595363988194,1.17853086280888,3.89,"0528"
"22141","RIKO_01",6M 0S,16.27,6.67,23.5404375797459,13.9404375797459,9.6,3.32,2610,9589.75234299614,17.0881114820729,2.27450674412924,1.27450674412924,1.20404572638328,3.67,"0528"
"22142","RIKO_01",7M 0S,16.05,6.67,23.3204375797459,13.9404375797459,9.38,3.32,2610,9701.56033435389,16.6965089272754,2.30439922640093,1.30439922640093,1.23068981672236,3.45,"0528"
"22143","RIKO_01",8M 0S,15.83,6.67,23.1004375797459,13.9404375797459,9.16,3.32,2610,9817.37253512618,16.3049063724779,2.33572759210051,1.33572759210051,1.25853979556757,3.23,"0528"
"22144","RIKO_01",9M 0S,15.6,6.67,22.8704375797459,13.9404375797459,8.94,3.32,2610,9937.43380375572,15.9133038176804,2.36747927781216,1.36859784604482,1.28767942461765,3.01,"0528"
"22145","RIKO_01",10M 0S,15.38,6.67,22.6504375797459,13.9404375797459,8.72,3.32,2610,10062.010487267,15.5217012628829,2.40197990179366,1.40312669078448,1.31820040695579,2.78,"0528"
"22146","RIKO_01",11M 0S,15.16,6.67,22.4304375797459,13.9404375797459,8.49,3.32,2610,10197.3931401669,15.1122985919582,2.44113836791999,1.44113836791999,1.35169499274326,2.56,"0528"
"22147","RIKO_01",12M 0S,14.94,6.67,22.2104375797459,13.9404375797459,8.27,3.32,2610,10332.1393128982,14.7206960371607,2.47947578520444,1.47947578520444,1.38536571643221,2.34,"0528"
"22148","RIKO_01",13M 0S,14.72,6.67,21.9904375797459,13.9404375797459,8.05,3.32,2610,10472.372170716,14.3290934823632,2.5199086638063,1.5199086638063,1.42075676904129,2.12,"0528"
"22149","RIKO_01",14M 0S,14.5,6.67,21.7704375797459,13.9404375797459,7.83,3.32,2610,10618.4744667019,13.9374909275657,2.56261363264887,1.56261363264888,1.458003451446,1.9,"0528"
"22150","RIKO_01",15M 0S,14.28,6.67,21.5504375797459,13.9404375797459,7.61,3.32,2610,10770.8674096796,13.5458883727682,2.60778774555068,1.60778774555068,1.49725563473367,1.68,"0528"
"22151","RIKO_01",16M 0S,14.05,6.67,21.3204375797459,13.9404375797459,7.39,3.32,2610,10930.0157788347,13.1542858179707,2.654298341494,1.65565152146694,1.53867977575266,1.46,"0528"
"22152","RIKO_01",17M 0S,13.83,6.67,21.1004375797459,13.9404375797459,7.17,3.32,2610,11096.4338950982,12.7626832631732,2.70505784430135,1.70645254444082,1.58246127676361,1.23,"0528"
"22153","RIKO_01",18M 0S,13.61,6.67,20.8804375797459,13.9404375797459,6.94,3.32,2610,11278.8097967949,12.3532805922485,2.76300644721047,1.76300644721047,1.6309784833681,1.01,"0528"
"22154","RIKO_01",19M 0S,13.39,6.67,20.6604375797459,13.9404375797459,6.72,3.32,2610,11461.9463567805,11.961678037451,2.82072392018463,1.82072392018463,1.68025415115288,0.79,"0528"
"22155","RIKO_01",20M 0S,13.17,6.67,20.4404375797459,13.9404375797459,6.5,3.32,2610,11654.303662002,11.5700754826535,2.88234842209857,1.88234842209857,1.7326000435231,0.57,"0528"
"22156","RIKO_02",0S,16.77,6.34,24.0404375797459,13.6104375797459,10.43,3.32,2610,9200.27595567624,18.5655211206271,2.14144436660026,1.14144436660026,1.08310478241219,5,"0528"
"22157","RIKO_02",1M 0S,16.55,6.34,23.8204375797459,13.6104375797459,10.21,3.32,2610,9298.86916128764,18.1739185658296,2.16603964188449,1.16603964188449,1.10522580052592,4.78,"0528"
"22158","RIKO_02",2M 0S,16.33,6.34,23.6004375797459,13.6104375797459,9.99,3.32,2610,9400.70152643882,17.7823160110321,2.19171819255663,1.19171819255663,1.12826924452185,4.56,"0528"
"22159","RIKO_02",3M 0S,16.11,6.34,23.3804375797459,13.6104375797459,9.77,3.32,2610,9505.95439102986,17.3907134562346,2.21855319791614,1.21855319791614,1.15229403941117,4.34,"0528"
"22160","RIKO_02",4M 0S,15.89,6.34,23.1604375797459,13.6104375797459,9.54,3.32,2610,9619.86152961967,16.9813107853099,2.24897953287638,1.24793131484703,1.17852973841321,4.11,"0528"
"22161","RIKO_02",5M 0S,15.66,6.34,22.9304375797459,13.6104375797459,9.32,3.32,2610,9732.73843401192,16.5897082305124,2.27738892099149,1.27738892099149,1.20476753897359,3.89,"0528"
"22162","RIKO_02",6M 0S,15.44,6.34,22.7104375797459,13.6104375797459,9.1,3.32,2610,9849.68432583914,16.1981056757149,2.30827085094953,1.30827085094953,1.2322002141237,3.67,"0528"
"22163","RIKO_02",7M 0S,15.22,6.34,22.4904375797459,13.6104375797459,8.88,3.32,2610,9970.94969588343,15.8065031209174,2.3406829666262,1.3406829666262,1.26091128795037,3.45,"0528"
"22164","RIKO_02",8M 0S,15,6.34,22.2704375797459,13.6104375797459,8.66,3.32,2610,10096.8071691772,15.4149005661199,2.37474188725643,1.37474188725643,1.29099225491971,3.23,"0528"
"22165","RIKO_02",9M 0S,14.78,6.34,22.0504375797459,13.6104375797459,8.44,3.32,2610,10227.5540848847,15.0232980113224,2.41057639142662,1.41057639142662,1.32254355384038,3.01,"0528"
"22166","RIKO_02",10M 0S,14.56,6.34,21.8304375797459,13.6104375797459,8.21,3.32,2610,10369.825052525,14.6138953403977,2.45131117462128,1.45009314782469,1.35722118242392,2.78,"0528"
"22167","RIKO_02",11M 0S,14.34,6.34,21.6104375797459,13.6104375797459,7.99,3.32,2610,10511.6191746129,14.2222927856002,2.49127218318407,1.4900206187285,1.39213650628139,2.56,"0528"
"22168","RIKO_02",12M 0S,14.11,6.34,21.3804375797459,13.6104375797459,7.77,3.32,2610,10659.3935950725,13.8306902308027,2.53220910471566,1.53220910471566,1.42889569981875,2.34,"0528"
